Entity,Code,Year,"GDP, PPP (constant 2017 international $)",Annual CO₂ emissions,Annual consumption-based CO₂ emissions
Europe (excl. EU-28),,2004,,2101801600,1602878700
Europe (excl. EU-28),,2005,,2116351700,1650971400
Europe (excl. EU-28),,2006,,2209667600,1728060200
Europe (excl. EU-28),,2007,,2211884500,1824041300
Europe (excl. EU-28),,2008,,2235694300,1851057700
Europe (excl. EU-28),,2009,,2068250100,1756716800
Europe (excl. EU-28),,2010,,2180642600,1835045500
Europe (excl. EU-28),,2011,,2248579300,1906798000
Europe (excl. EU-28),,2012,,2253518800,2012782500
Europe (excl. EU-28),,2013,,2188714200,1968739300
Europe (excl. EU-28),,2014,,2133821700,1873396700
Europe (excl. EU-28),,2015,,2099272400,1766212600
Europe (excl. EU-28),,2016,,2109350100,1820153700
Europe (excl. EU-28),,2017,,2131338500,1825760000
Europe (excl. EU-28),,2018,,2186471700,1818018700
Europe (excl. EU-28),,2019,,2167446000,1833735700
Europe (excl. EU-28),,2020,,2072963200,1772058900
Europe (excl. EU-28),,2021,,2157082400,1787155000
Europe (excl. EU-28),,2022,,2024746400,
Europe and Central Asia (WB),,1990,1.98635E+13,,
Europe and Central Asia (WB),,1991,1.97246E+13,,
Europe and Central Asia (WB),,1992,1.92855E+13,,
Europe and Central Asia (WB),,1993,1.89523E+13,,
Europe and Central Asia (WB),,1994,1.88369E+13,,
Europe and Central Asia (WB),,1995,1.91403E+13,,
Europe and Central Asia (WB),,1996,1.94135E+13,,
Europe and Central Asia (WB),,1997,1.99646E+13,,
Europe and Central Asia (WB),,1998,2.0382E+13,,
Europe and Central Asia (WB),,1999,2.09546E+13,,
Europe and Central Asia (WB),,2000,2.19436E+13,,
Europe and Central Asia (WB),,2001,2.24713E+13,,
Europe and Central Asia (WB),,2002,2.29353E+13,,
Europe and Central Asia (WB),,2003,2.34958E+13,,
Europe and Central Asia (WB),,2004,2.44082E+13,,
Europe and Central Asia (WB),,2005,2.51916E+13,,
Europe and Central Asia (WB),,2006,2.63229E+13,,
Europe and Central Asia (WB),,2007,2.74553E+13,,
Europe and Central Asia (WB),,2008,2.78905E+13,,
Europe and Central Asia (WB),,2009,2.65703E+13,,
Europe and Central Asia (WB),,2010,2.73433E+13,,
Europe and Central Asia (WB),,2011,2.81128E+13,,
Europe and Central Asia (WB),,2012,2.83092E+13,,
Europe and Central Asia (WB),,2013,2.86277E+13,,
Europe and Central Asia (WB),,2014,2.91365E+13,,
Europe and Central Asia (WB),,2015,2.96617E+13,,
Europe and Central Asia (WB),,2016,3.02226E+13,,
Europe and Central Asia (WB),,2017,3.11569E+13,,
Europe and Central Asia (WB),,2018,3.19166E+13,,
Europe and Central Asia (WB),,2019,3.25445E+13,,
Europe and Central Asia (WB),,2020,3.09247E+13,,
Europe and Central Asia (WB),,2021,3.27675E+13,,
European Union (27),,1990,1.1993E+13,3870427400,4401945600
European Union (27),,1991,1.21617E+13,3804557600,4286228700
European Union (27),,1992,1.2282E+13,3678623500,4601977000
European Union (27),,1993,1.22199E+13,3609837800,4295865300
European Union (27),,1994,1.25462E+13,3590762200,4183601400
European Union (27),,1995,1.28969E+13,3637057800,4242530800
European Union (27),,1996,1.31576E+13,3721912000,4198318600
European Union (27),,1997,1.34952E+13,3655534800,4112399000
European Union (27),,1998,1.38962E+13,3645832400,4164971000
European Union (27),,1999,1.42929E+13,3590360800,4165025800
European Union (27),,2000,1.48508E+13,3601508900,4214010600
European Union (27),,2001,1.51871E+13,3658265000,4217407000
European Union (27),,2002,1.53787E+13,3658905000,4196734700
European Union (27),,2003,1.55467E+13,3743082800,4357709300
European Union (27),,2004,1.59774E+13,3753995500,4420458000
European Union (27),,2005,1.63098E+13,3734855400,4510458000
European Union (27),,2006,1.6907E+13,3744527400,4604903000
European Union (27),,2007,1.74706E+13,3708244700,4610286000
European Union (27),,2008,1.76235E+13,3624358700,4576262700
European Union (27),,2009,1.68699E+13,3330523400,4136960800
European Union (27),,2010,1.72154E+13,3431444700,4299789300
European Union (27),,2011,1.75385E+13,3330913300,4161883400
European Union (27),,2012,1.74157E+13,3258429400,3889934300
European Union (27),,2013,1.73976E+13,3178525200,3768609000
European Union (27),,2014,1.76899E+13,3041581300,3648539600
European Union (27),,2015,1.81125E+13,3092761900,3599004200
European Union (27),,2016,1.84804E+13,3097996300,3615347700
European Union (27),,2017,1.90347E+13,3119782100,3655687200
European Union (27),,2018,1.94661E+13,3046239500,3685191700
European Union (27),,2019,1.98468E+13,2904162000,3526721300
European Union (27),,2020,1.87162E+13,2629970700,3208578800
European Union (27),,2021,1.97385E+13,2805761500,3498121200
European Union (27),,2022,,2761907000,
European Union (28),,1990,,4472372000,5071551500
European Union (28),,1991,,4413970400,4962993000
European Union (28),,1992,,4272469500,5294644700
European Union (28),,1993,,4189450200,4953197000
European Union (28),,1994,,4164779300,4833361000
European Union (28),,1995,,4203217000,4886863400
European Union (28),,1996,,4308672500,4871174000
European Union (28),,1997,,4218243000,4784530400
European Union (28),,1998,,4214376200,4860967400
European Union (28),,1999,,4152010200,4847189000
European Union (28),,2000,,4170542300,4958119000
European Union (28),,2001,,4236235800,4943951400
European Union (28),,2002,,4219178200,4932154400
European Union (28),,2003,,4314702000,5106255400
European Union (28),,2004,,4327425000,5180434400
European Union (28),,2005,,4305194000,5260592600
European Union (28),,2006,,4312373000,5358929000
European Union (28),,2007,,4267811300,5362604000
European Union (28),,2008,,4169291000,5295879000
European Union (28),,2009,,3824631300,4765693000
European Union (28),,2010,,3943349500,4976575000
European Union (28),,2011,,3800626700,4774314000
European Union (28),,2012,,3745906200,4525693000
European Union (28),,2013,,3656136400,4386998000
European Union (28),,2014,,3480388400,4244991000
European Union (28),,2015,,3515222500,4187644400
European Union (28),,2016,,3497426400,4188878600
European Union (28),,2017,,3507149300,4201954300
European Union (28),,2018,,3425969200,4218796000
European Union (28),,2019,,3268915500,4040549000
European Union (28),,2020,,2956233700,3669384000
European Union (28),,2021,,3153226800,4011521300
European Union (28),,2022,,3080561400,
Faroe Islands,FRO,1990,,703488,
Faroe Islands,FRO,1991,,655856,
Faroe Islands,FRO,1992,,648528,
Faroe Islands,FRO,1993,,582576,
Faroe Islands,FRO,1994,,575248,
Faroe Islands,FRO,1995,,571584,
Faroe Islands,FRO,1996,,600896,
Faroe Islands,FRO,1997,,589904,
Faroe Islands,FRO,1998,,622880,
Faroe Islands,FRO,1999,,630208,
Faroe Islands,FRO,2000,,688832,
Faroe Islands,FRO,2001,,762112,
Faroe Islands,FRO,2002,,725472,
Faroe Islands,FRO,2003,,732800,
Faroe Islands,FRO,2004,,747456,
Faroe Islands,FRO,2005,,721808,
Faroe Islands,FRO,2006,,677840,
Faroe Islands,FRO,2007,,688832,
Faroe Islands,FRO,2008,,630208,
Faroe Islands,FRO,2009,,575248,
Faroe Islands,FRO,2010,,630208,
Faroe Islands,FRO,2011,,567920,
Faroe Islands,FRO,2012,,589904,
Faroe Islands,FRO,2013,,648528,
Faroe Islands,FRO,2014,,597232,
Faroe Islands,FRO,2015,,608224,
Faroe Islands,FRO,2016,,630208,
Faroe Islands,FRO,2017,,707152,
Faroe Islands,FRO,2018,,725472,
Faroe Islands,FRO,2019,,740128,
Faroe Islands,FRO,2020,,758448,
Faroe Islands,FRO,2021,,736770,
Faroe Islands,FRO,2022,,748133,
Fiji,FJI,1990,6157498000,801220,
Fiji,FJI,1991,5991245300,655032,
Fiji,FJI,1992,6356711400,730309,
Fiji,FJI,1993,6492111400,728647,
Fiji,FJI,1994,6823209000,723077,
Fiji,FJI,1995,6993789000,736697,
Fiji,FJI,1996,7329491000,792447,
Fiji,FJI,1997,7168242000,764285,
Fiji,FJI,1998,7261429000,743300,
Fiji,FJI,1999,7900435000,756467,
Fiji,FJI,2000,7766128000,814852,
Fiji,FJI,2001,7921450500,1042053,
Fiji,FJI,2002,8174936600,879737,
Fiji,FJI,2003,8256686000,1037013.06,
Fiji,FJI,2004,8694290000,1340918,
Fiji,FJI,2005,8755151000,1082308,
Fiji,FJI,2006,8917338000,1202662,
Fiji,FJI,2007,8841482000,1140350,
Fiji,FJI,2008,8932796000,846043,
Fiji,FJI,2009,8808985000,741810,
Fiji,FJI,2010,9069262000,1091800,
Fiji,FJI,2011,9314598000,998622,
Fiji,FJI,2012,9446056000,968907,
Fiji,FJI,2013,9893253000,1106116,
Fiji,FJI,2014,10447623000,1251551,
Fiji,FJI,2015,10917892000,1319945,
Fiji,FJI,2016,11184905000,1259717,
Fiji,FJI,2017,11783674000,1361855,
Fiji,FJI,2018,12232909000,1410107,
Fiji,FJI,2019,12161720000,1408048,
Fiji,FJI,2020,10094199000,1040951.94,
Fiji,FJI,2021,9578224000,1085736,
Fiji,FJI,2022,,1073925,
Finland,FIN,1990,1.6425E+11,56915000,80696790
Finland,FIN,1991,1.54582E+11,55188000,74554150
Finland,FIN,1992,1.49489E+11,54265000,103660744
Finland,FIN,1993,1.48499E+11,56314000,85137544
Finland,FIN,1994,1.54384E+11,61732000,78332150
Finland,FIN,1995,1.60894E+11,58116000,75272504
Finland,FIN,1996,1.66795E+11,64032996,74774080
Finland,FIN,1997,1.77359E+11,62696000,73499260
Finland,FIN,1998,1.87038E+11,59352000,71526160
Finland,FIN,1999,1.95229E+11,58866000,74179220
Finland,FIN,2000,2.06501E+11,57010000,79069850
Finland,FIN,2001,2.1189E+11,62514000,81248180
Finland,FIN,2002,2.15508E+11,65041000,81563200
Finland,FIN,2003,2.19826E+11,72654000,89438980
Finland,FIN,2004,2.28602E+11,68939000,85329016
Finland,FIN,2005,2.34956E+11,57047000,80758220
Finland,FIN,2006,2.44419E+11,68371000,89704560
Finland,FIN,2007,2.57372E+11,66760004,88721360
Finland,FIN,2008,2.59389E+11,58621000,82674370
Finland,FIN,2009,2.38445E+11,55906000,69793690
Finland,FIN,2010,2.46042E+11,64081000,82623830
Finland,FIN,2011,2.5231E+11,56638000,70706830
Finland,FIN,2012,2.48784E+11,51146000,67763860
Finland,FIN,2013,2.46541E+11,51715000,66497560
Finland,FIN,2014,2.45641E+11,47619000,61447596
Finland,FIN,2015,2.46977E+11,44186000,55122840
Finland,FIN,2016,2.5392E+11,47248000,57106424
Finland,FIN,2017,2.62026E+11,44654000,55480230
Finland,FIN,2018,2.65013E+11,45730000,57868430
Finland,FIN,2019,2.68259E+11,42454000,53251684
Finland,FIN,2020,2.62343E+11,37735000,48091500
Finland,FIN,2021,2.70143E+11,37947000,51697350
Finland,FIN,2022,,36163000,
France,FRA,1990,1.96441E+12,393430700,493079870
France,FRA,1991,1.985E+12,417775000,504327330
France,FRA,1992,2.01675E+12,407717280,545937800
France,FRA,1993,2.00407E+12,388397980,504507140
France,FRA,1994,2.05133E+12,381576320,492354750
France,FRA,1995,2.09454E+12,386456830,502071140
France,FRA,1996,2.12414E+12,402893150,504597700
France,FRA,1997,2.17377E+12,395511900,490037570
France,FRA,1998,2.25178E+12,413964540,509896960
France,FRA,1999,2.32882E+12,412369630,513189000
France,FRA,2000,2.42019E+12,406507520,519230820
France,FRA,2001,2.4682E+12,411016480,518791550
France,FRA,2002,2.49623E+12,406431040,511183000
France,FRA,2003,2.51678E+12,412456700,521593860
France,FRA,2004,2.588E+12,413663400,542455360
France,FRA,2005,2.63104E+12,416151140,551656450
France,FRA,2006,2.69548E+12,406309800,550430200
France,FRA,2007,2.76084E+12,396198180,550306100
France,FRA,2008,2.76788E+12,389427330,543767900
France,FRA,2009,2.68835E+12,370965630,504964220
France,FRA,2010,2.74076E+12,376563900,503268540
France,FRA,2011,2.80085E+12,354089100,501104600
France,FRA,2012,2.80963E+12,356444540,479554240
France,FRA,2013,2.82582E+12,358487460,466584800
France,FRA,2014,2.85284E+12,327009470,434584830
France,FRA,2015,2.88459E+12,331414430,422465020
France,FRA,2016,2.91619E+12,334005060,429594300
France,FRA,2017,2.98301E+12,336895900,427413500
France,FRA,2018,3.03864E+12,322078560,426542900
France,FRA,2019,3.09465E+12,315449730,413963360
France,FRA,2020,2.85374E+12,281539040,375640600
France,FRA,2021,3.04827E+12,306775740,415829570
France,FRA,2022,,297533920,
French Polynesia,PYF,1990,,468992,
French Polynesia,PYF,1991,,468992,
French Polynesia,PYF,1992,,447008,
French Polynesia,PYF,1993,,468992,
French Polynesia,PYF,1994,,479984,
French Polynesia,PYF,1995,,472656,
French Polynesia,PYF,1996,,468992,
French Polynesia,PYF,1997,,490976,
French Polynesia,PYF,1998,,487312,
French Polynesia,PYF,1999,,538608,
French Polynesia,PYF,2000,,611888,
French Polynesia,PYF,2001,,725472,
French Polynesia,PYF,2002,,725472,
French Polynesia,PYF,2003,,780432,
French Polynesia,PYF,2004,,769440,
French Polynesia,PYF,2005,,828064,
French Polynesia,PYF,2006,,820736,
French Polynesia,PYF,2007,,813408,
French Polynesia,PYF,2008,,835392,
French Polynesia,PYF,2009,,839056,
French Polynesia,PYF,2010,,923328,
French Polynesia,PYF,2011,,886688,
French Polynesia,PYF,2012,,875696,
French Polynesia,PYF,2013,,879360,
French Polynesia,PYF,2014,,850048,
French Polynesia,PYF,2015,,846384,
French Polynesia,PYF,2016,,868368,
French Polynesia,PYF,2017,,861040,
French Polynesia,PYF,2018,,875696,
French Polynesia,PYF,2019,,875696,
French Polynesia,PYF,2020,,846384,
French Polynesia,PYF,2021,,883174,
French Polynesia,PYF,2022,,873217,
Gabon,GAB,1990,17260995000,4484725,
Gabon,GAB,1991,18316073000,4521703,
Gabon,GAB,1992,17750080000,4916933,
Gabon,GAB,1993,18450598000,4974695,
Gabon,GAB,1994,19135623000,4541731,
Gabon,GAB,1995,20087398000,5220396,
Gabon,GAB,1996,20815577000,5885637,
Gabon,GAB,1997,22010050000,5526934,
Gabon,GAB,1998,22775525000,6452915,
Gabon,GAB,1999,20741073000,6014019,
Gabon,GAB,2000,20350525000,6128187,
Gabon,GAB,2001,20785056000,6480018,
Gabon,GAB,2002,20733295000,6250311,
Gabon,GAB,2003,21199241000,6746069,
Gabon,GAB,2004,21345417000,6386339,
Gabon,GAB,2005,21916666000,6223081,
Gabon,GAB,2006,21301557000,5542535,
Gabon,GAB,2007,22581377000,5037635,
Gabon,GAB,2008,21834287000,5378889,
Gabon,GAB,2009,21862744000,5304448,
Gabon,GAB,2010,23412790000,5836069,
Gabon,GAB,2011,25073166000,5827907,
Gabon,GAB,2012,26389776000,5629798,
Gabon,GAB,2013,27877818000,5926811,
Gabon,GAB,2014,29080736000,6369402,
Gabon,GAB,2015,30208748000,6475558,
Gabon,GAB,2016,30840545000,6521700,
Gabon,GAB,2017,30986312000,5879220,
Gabon,GAB,2018,31245950000,5473967,
Gabon,GAB,2019,32471044000,5426023,
Gabon,GAB,2020,31874304000,5928799,
Gabon,GAB,2021,32340398000,5880372,
Gabon,GAB,2022,,5705554,
Gambia,GMB,1990,2164646000,197856,
Gambia,GMB,1991,2231902200,197856,
Gambia,GMB,1992,2307311000,197856,
Gambia,GMB,1993,2376809700,208848,
Gambia,GMB,1994,2380478200,208848,
Gambia,GMB,1995,2401470500,216176,
Gambia,GMB,1996,2454868200,219840,
Gambia,GMB,1997,2575156700,223504,
Gambia,GMB,1998,2665287200,241824,
Gambia,GMB,1999,2835865600,274800,
Gambia,GMB,2000,2991838200,274800,
Gambia,GMB,2001,3165364700,300448,
Gambia,GMB,2002,3062490400,296784,
Gambia,GMB,2003,3272883500,296784,
Gambia,GMB,2004,3503622000,318768,
Gambia,GMB,2005,3421226200,322432,
Gambia,GMB,2006,3402218500,348080,
Gambia,GMB,2007,3505756400,348080,
Gambia,GMB,2008,3725073400,362736,
Gambia,GMB,2009,3973376500,373728,
Gambia,GMB,2010,4208136700,425024,
Gambia,GMB,2011,3865996500,443344,
Gambia,GMB,2012,4068635400,447008,
Gambia,GMB,2013,4185518000,425024,
Gambia,GMB,2014,4126611700,505631.97,
Gambia,GMB,2015,4294072600,582576,
Gambia,GMB,2016,4377522000,589904,
Gambia,GMB,2017,4588632600,593568,
Gambia,GMB,2018,4920615400,648528,
Gambia,GMB,2019,5226778600,710816,
Gambia,GMB,2020,5257694000,699824,
Gambia,GMB,2021,5481961000,757034,
Gambia,GMB,2022,,770472,
Georgia,GEO,1990,53472494000,15948386,9896564
Georgia,GEO,1991,42189795000,15872158,11349839
Georgia,GEO,1992,23246578000,15276915,9416395
Georgia,GEO,1993,16435330000,9915700,8071251.5
Georgia,GEO,1994,14726057000,6067844,4919100
Georgia,GEO,1995,15108934000,2290286,2277247.5
Georgia,GEO,1996,16801135000,4053812,7788693
Georgia,GEO,1997,18568452000,4426263,6945568
Georgia,GEO,1998,19144985000,4939172,7522029.5
Georgia,GEO,1999,19694305000,4310981,6103571.5
Georgia,GEO,2000,20056353000,4500388,6126290.5
Georgia,GEO,2001,21020152000,3724984,5761596.5
Georgia,GEO,2002,22170761000,3348291,5366444
Georgia,GEO,2003,24622563000,3731537,5822119
Georgia,GEO,2004,26049317000,4271842,7429762.5
Georgia,GEO,2005,28547336000,5013924,8777569
Georgia,GEO,2006,31236430000,6093048,8966241
Georgia,GEO,2007,35165643000,6361687,10138121
Georgia,GEO,2008,36016153000,5308807,9254534
Georgia,GEO,2009,34701378000,6135626,7546887.5
Georgia,GEO,2010,36870033000,6208043,7912669.5
Georgia,GEO,2011,39598416000,7804526,10063344
Georgia,GEO,2012,42120440000,8254474.5,10862085
Georgia,GEO,2013,43645755000,8012545.5,10411787
Georgia,GEO,2014,45580100000,8938688,11255113
Georgia,GEO,2015,46957625000,9756186,11715013
Georgia,GEO,2016,48322420000,10067680,11587537
Georgia,GEO,2017,50662480000,10172526,11250642
Georgia,GEO,2018,53116027000,10062534,12468518
Georgia,GEO,2019,55762452000,10886591,11971361
Georgia,GEO,2020,51992666000,10574546,12875537
Georgia,GEO,2021,57433977000,11056113,13773088
Georgia,GEO,2022,,11092909,
Germany,DEU,1990,2.91515E+12,1054740600,1194926000
Germany,DEU,1991,3.06406E+12,1016870300,1144321500
Germany,DEU,1992,3.12299E+12,969474200,1207437600
Germany,DEU,1993,3.09248E+12,959367200,1160422500
Germany,DEU,1994,3.16645E+12,943184830,1134980500
Germany,DEU,1995,3.21535E+12,939897150,1140018300
Germany,DEU,1996,3.24126E+12,959653300,1123902600
Germany,DEU,1997,3.29934E+12,931486900,1078258300
Germany,DEU,1998,3.36579E+12,923467000,1080494600
Germany,DEU,1999,3.42931E+12,895402100,1089646500
Germany,DEU,2000,3.52919E+12,898938050,1083652100
Germany,DEU,2001,3.58853E+12,915242100,1080182500
Germany,DEU,2002,3.58143E+12,898834560,1027003140
Germany,DEU,2003,3.55635E+12,899858370,1067265340
Germany,DEU,2004,3.59814E+12,885632500,1050723650
Germany,DEU,2005,3.62447E+12,865470700,1049214900
Germany,DEU,2006,3.7628E+12,877497660,1042731700
Germany,DEU,2007,3.8748E+12,850229800,1040366140
Germany,DEU,2008,3.91199E+12,852857860,1038431800
Germany,DEU,2009,3.68925E+12,788285800,972580400
Germany,DEU,2010,3.84345E+12,831129600,1022113100
Germany,DEU,2011,3.99432E+12,807613950,981790800
Germany,DEU,2012,4.01103E+12,812815550,917210750
Germany,DEU,2013,4.02858E+12,833804350,929136500
Germany,DEU,2014,4.1176E+12,794738500,906148500
Germany,DEU,2015,4.17903E+12,798084740,893463900
Germany,DEU,2016,4.27222E+12,801744600,909227100
Germany,DEU,2017,4.38673E+12,785985860,898094200
Germany,DEU,2018,4.42977E+12,754811140,883258560
Germany,DEU,2019,4.47658E+12,707491400,841380200
Germany,DEU,2020,4.31109E+12,647252300,773277400
Germany,DEU,2021,4.42434E+12,678798900,830509630
Germany,DEU,2022,,665604700,
Ghana,GHA,1990,35522480000,3513776,4589722
Ghana,GHA,1991,37398716000,3901860,4990793.5
Ghana,GHA,1992,38849570000,3242640,4400355.5
Ghana,GHA,1993,40733774000,3817888,4947198.5
Ghana,GHA,1994,42077987000,4539696,5704679.5
Ghana,GHA,1995,43808408000,4623968,5871587.5
Ghana,GHA,1996,45824676000,4858464,7052570.5
Ghana,GHA,1997,47747640000,5514320,8644583
Ghana,GHA,1998,49991967000,5583936,8249866
Ghana,GHA,1999,52191613000,5613248,9580291
Ghana,GHA,2000,54122700000,5312800,7953857.5
Ghana,GHA,2001,56287610000,5968656,8591017
Ghana,GHA,2002,58820550000,6483251,8253562
Ghana,GHA,2003,61879222000,6684573,9582499
Ghana,GHA,2004,65344460000,6450628,9451676
Ghana,GHA,2005,69199780000,6113072,10263124
Ghana,GHA,2006,73628510000,8523184,12813702
Ghana,GHA,2007,76829010000,8981875,13471446
Ghana,GHA,2008,83858700000,8324322.5,13854541
Ghana,GHA,2009,87921230000,6868021,11766212
Ghana,GHA,2010,94866750000,8942513,14031275
Ghana,GHA,2011,1.08193E+11,10335549,17497534
Ghana,GHA,2012,1.18247E+11,12644250,22251696
Ghana,GHA,2013,1.26894E+11,12606324,20329186
Ghana,GHA,2014,1.30518E+11,13252466,21060006
Ghana,GHA,2015,1.33286E+11,14568119,22085828
Ghana,GHA,2016,1.37783E+11,13917313,19949802
Ghana,GHA,2017,1.48983E+11,12437709,19150392
Ghana,GHA,2018,1.5822E+11,15193367,19946118
Ghana,GHA,2019,1.68516E+11,16418402,20237948
Ghana,GHA,2020,1.69382E+11,19168242,23860876
Ghana,GHA,2021,1.78455E+11,20966088,24976434
Ghana,GHA,2022,,20806944,
Greece,GRC,1990,2.47403E+11,83438040,96479940
Greece,GRC,1991,2.55073E+11,83407500,95411600
Greece,GRC,1992,2.56858E+11,84975656,104640380
Greece,GRC,1993,2.52748E+11,84284960,99429570
Greece,GRC,1994,2.57803E+11,86430260,99338776
Greece,GRC,1995,2.63217E+11,86963200,100587410
Greece,GRC,1996,2.7075E+11,89114950,98954090
